k,diag_k
962,-5.55111512312578270e-16
963,-5.55111512312578270e-16
964,-5.55111512312578270e-16
965,-5.55111512312578270e-16
966,-5.55111512312578270e-16
967,-5.55111512312578270e-16
968,-5.55111512312578270e-16
969,-5.55111512312578270e-16
970,-5.55111512312578270e-16
971,-5.55111512312578270e-16
972,-5.55111512312578270e-16
973,-5.55111512312578270e-16
974,-5.55111512312578270e-16
975,-5.55111512312578270e-16
976,-5.55111512312578270e-16
977,-5.55111512312578270e-16
978,-5.55111512312578270e-16
979,-5.55111512312578270e-16
980,-5.55111512312578270e-16
981,-5.55111512312578270e-16
982,-5.55111512312578270e-16
983,-5.55111512312578270e-16
984,-5.55111512312578270e-16
985,1.00000000000000000e+00
986,1.00000000000000000e+00
987,1.00000000000000000e+00
988,1.00000000000000000e+00
989,1.00000000000000000e+00
990,1.00000000000000000e+00
991,1.00000000000000000e+00
992,1.00000000000000000e+00
993,-5.55111512312578270e-16
994,-5.55111512312578270e-16
995,-5.55111512312578270e-16
996,-5.55111512312578270e-16
997,-5.55111512312578270e-16
998,-5.55111512312578270e-16
999,-5.55111512312578270e-16
1000,-5.55111512312578270e-16
1001,-5.55111512312578270e-16
1002,-5.55111512312578270e-16
1003,-5.55111512312578270e-16
1004,-5.55111512312578270e-16
1005,-5.55111512312578270e-16
1006,-5.55111512312578270e-16
1007,-5.55111512312578270e-16
1008,-5.55111512312578270e-16
1009,-5.55111512312578270e-16
1010,-5.55111512312578270e-16
1011,-5.55111512312578270e-16
1012,-5.55111512312578270e-16
1013,-5.55111512312578270e-16
1014,-5.55111512312578270e-16
1015,-5.55111512312578270e-16
1016,-5.55111512312578270e-16
1017,-5.55111512312578270e-16
1018,-5.55111512312578270e-16
1019,-5.55111512312578270e-16
1020,-5.55111512312578270e-16
1021,-5.55111512312578270e-16
1022,-5.55111512312578270e-16
1023,-5.55111512312578270e-16
1024,-5.55111512312578270e-16
1025,-5.55111512312578270e-16
1026,-5.55111512312578270e-16
1027,-5.55111512312578270e-16
1028,-5.55111512312578270e-16
1029,-5.55111512312578270e-16
1030,-5.55111512312578270e-16
1031,-5.55111512312578270e-16
1032,-5.55111512312578270e-16
1033,-5.55111512312578270e-16
1034,-5.55111512312578270e-16
1035,-5.55111512312578270e-16
1036,-5.55111512312578270e-16
1037,-5.55111512312578270e-16
1038,-5.55111512312578270e-16
1039,-5.55111512312578270e-16
1040,-5.55111512312578270e-16
1041,-5.55111512312578270e-16
1042,-5.55111512312578270e-16
1043,-5.55111512312578270e-16
1044,-5.55111512312578270e-16
1045,-5.55111512312578270e-16
1046,-5.55111512312578270e-16
1047,-5.55111512312578270e-16
1048,-5.55111512312578270e-16
1049,9.99999999999999889e-01
1050,9.99999999999999889e-01
1051,9.99999999999999889e-01
1052,9.99999999999999889e-01
1053,9.99999999999999889e-01
1054,9.99999999999999889e-01
1055,9.99999999999999889e-01
1056,9.99999999999999889e-01
1057,9.99999999999999889e-01
1058,9.99999999999999889e-01
1059,9.99999999999999889e-01
1060,9.99999999999999889e-01
1061,9.99999999999999889e-01
1062,9.99999999999999889e-01
1063,9.99999999999999889e-01
1064,9.99999999999999889e-01
1065,9.99999999999999889e-01
1066,9.99999999999999889e-01
1067,9.99999999999999889e-01
1068,9.99999999999999889e-01
1069,9.99999999999999889e-01
1070,9.99999999999999889e-01
1071,9.99999999999999889e-01
1072,9.99999999999999889e-01
1073,9.99999999999999889e-01
1074,9.99999999999999889e-01
1075,9.99999999999999889e-01
1076,9.99999999999999889e-01
1077,9.99999999999999889e-01
1078,9.99999999999999889e-01
1079,9.99999999999999889e-01
1080,9.99999999999999889e-01
1081,9.99999999999999889e-01
1082,9.99999999999999889e-01
1083,9.99999999999999889e-01
1084,9.99999999999999889e-01
1085,9.99999999999999889e-01
1086,9.99999999999999889e-01
1087,9.99999999999999889e-01
1088,9.99999999999999889e-01
1089,9.99999999999999889e-01
1090,9.99999999999999889e-01
1091,9.99999999999999889e-01
1092,9.99999999999999889e-01
1093,9.99999999999999889e-01
1094,9.99999999999999889e-01
1095,9.99999999999999889e-01
1096,9.99999999999999889e-01
1097,9.99999999999999889e-01
1098,9.99999999999999889e-01
1099,9.99999999999999889e-01
1100,9.99999999999999889e-01
1101,9.99999999999999889e-01
1102,9.99999999999999889e-01
1103,9.99999999999999889e-01
1104,9.99999999999999889e-01
1105,-5.55111512312578270e-16
1106,-5.55111512312578270e-16
1107,1.00000000000000000e+00
1108,1.00000000000000000e+00
1109,1.00000000000000000e+00
1110,1.00000000000000000e+00
1111,1.00000000000000000e+00
1112,1.00000000000000000e+00
1113,1.00000000000000000e+00
1114,1.00000000000000000e+00
1115,-5.55111512312578270e-16
1116,1.00000000000000022e+00
1117,1.00000000000000022e+00
1118,1.00000000000000022e+00
1119,1.00000000000000022e+00
1120,1.00000000000000022e+00
1121,1.00000000000000022e+00
1122,1.00000000000000022e+00
1123,1.00000000000000022e+00
1124,1.00000000000000022e+00
1125,1.00000000000000022e+00
1126,1.00000000000000022e+00
1127,1.00000000000000022e+00
1128,1.00000000000000022e+00
1129,1.00000000000000022e+00
1130,1.00000000000000022e+00
1131,1.00000000000000022e+00
1132,-5.55111512312578270e-16
1133,-5.55111512312578270e-16
1134,-5.55111512312578270e-16
1135,-5.55111512312578270e-16
1136,-5.55111512312578270e-16
1137,-5.55111512312578270e-16
1138,-5.55111512312578270e-16
1139,-5.55111512312578270e-16
1140,-5.55111512312578270e-16
1141,-5.55111512312578270e-16
1142,-5.55111512312578270e-16
1143,-5.55111512312578270e-16
1144,-5.55111512312578270e-16
1145,-5.55111512312578270e-16
1146,-5.55111512312578270e-16
1147,-5.55111512312578270e-16
1148,-5.55111512312578270e-16
1149,-5.55111512312578270e-16
1150,-5.55111512312578270e-16
1151,-5.55111512312578270e-16
1152,-5.55111512312578270e-16
1153,-5.55111512312578270e-16
1154,-5.55111512312578270e-16
1155,-5.55111512312578270e-16
1156,-5.55111512312578270e-16
1157,-5.55111512312578270e-16
1158,-5.55111512312578270e-16
1159,-5.55111512312578270e-16
1160,-5.55111512312578270e-16
1161,1.00000000000000022e+00
1162,1.00000000000000022e+00
1163,1.00000000000000022e+00
1164,1.00000000000000022e+00
1165,1.00000000000000022e+00
1166,1.00000000000000022e+00
1167,1.00000000000000022e+00
1168,1.00000000000000022e+00
1169,1.00000000000000022e+00
1170,1.00000000000000022e+00
1171,1.00000000000000022e+00
1172,1.00000000000000022e+00
1173,1.00000000000000022e+00
1174,1.00000000000000022e+00
1175,1.00000000000000022e+00
1176,1.00000000000000022e+00
1177,-5.55111512312578270e-16
1178,-5.55111512312578270e-16
1179,-5.55111512312578270e-16
1180,-5.55111512312578270e-16
1181,-5.55111512312578270e-16
1182,-5.55111512312578270e-16
1183,-5.55111512312578270e-16
1184,-5.55111512312578270e-16
1185,-5.55111512312578270e-16
1186,-5.55111512312578270e-16
1187,-5.55111512312578270e-16
1188,-5.55111512312578270e-16
1189,-5.55111512312578270e-16
1190,-5.55111512312578270e-16
1191,-5.55111512312578270e-16
1192,-5.55111512312578270e-16
1193,-5.55111512312578270e-16
1194,-5.55111512312578270e-16
1195,-5.55111512312578270e-16
1196,-5.55111512312578270e-16
1197,-5.55111512312578270e-16
1198,-5.55111512312578270e-16
1199,-5.55111512312578270e-16
1200,-5.55111512312578270e-16
1201,-5.55111512312578270e-16
1202,-5.55111512312578270e-16
1203,-5.55111512312578270e-16
1204,-5.55111512312578270e-16
1205,1.00000000000000000e+00
1206,1.00000000000000000e+00
1207,1.00000000000000000e+00
1208,1.00000000000000000e+00
1209,1.00000000000000000e+00
1210,1.00000000000000000e+00
1211,1.00000000000000000e+00
1212,1.00000000000000000e+00
1213,-5.55111512312578270e-16
1214,-5.55111512312578270e-16
1215,-5.55111512312578270e-16
1216,-5.55111512312578270e-16
1217,-5.55111512312578270e-16
1218,-5.55111512312578270e-16
1219,-5.55111512312578270e-16
1220,-5.55111512312578270e-16
1221,-5.55111512312578270e-16
1222,-5.55111512312578270e-16
1223,-5.55111512312578270e-16
1224,-5.55111512312578270e-16
1225,-5.55111512312578270e-16
1226,-5.55111512312578270e-16
1227,-5.55111512312578270e-16
1228,-5.55111512312578270e-16
1229,-5.55111512312578270e-16
1230,-5.55111512312578270e-16
1231,-5.55111512312578270e-16
1232,-5.55111512312578270e-16
1233,-5.55111512312578270e-16
1234,-5.55111512312578270e-16
1235,-5.55111512312578270e-16
1236,-5.55111512312578270e-16
1237,-5.55111512312578270e-16
1238,-5.55111512312578270e-16
1239,-5.55111512312578270e-16
1240,-5.55111512312578270e-16
1241,-5.55111512312578270e-16
1242,-5.55111512312578270e-16
1243,-5.55111512312578270e-16
1244,-5.55111512312578270e-16
1245,-5.55111512312578270e-16
1246,-5.55111512312578270e-16
1247,-5.55111512312578270e-16
1248,-5.55111512312578270e-16
1249,-5.55111512312578270e-16
1250,-5.55111512312578270e-16
1251,-5.55111512312578270e-16
1252,-5.55111512312578270e-16
1253,-5.55111512312578270e-16
1254,-5.55111512312578270e-16
1255,-5.55111512312578270e-16
1256,-5.55111512312578270e-16
1257,-5.55111512312578270e-16
1258,-5.55111512312578270e-16
1259,-5.55111512312578270e-16
1260,-5.55111512312578270e-16
1261,-5.55111512312578270e-16
1262,-5.55111512312578270e-16
1263,-5.55111512312578270e-16
1264,-5.55111512312578270e-16
1265,-5.55111512312578270e-16
1266,-5.55111512312578270e-16
1267,-5.55111512312578270e-16
1268,-5.55111512312578270e-16
1269,9.99999999999999889e-01
1270,9.99999999999999889e-01
1271,9.99999999999999889e-01
1272,9.99999999999999889e-01
1273,9.99999999999999889e-01
1274,9.99999999999999889e-01
1275,9.99999999999999889e-01
1276,9.99999999999999889e-01
1277,9.99999999999999889e-01
1278,9.99999999999999889e-01
1279,9.99999999999999889e-01
1280,9.99999999999999889e-01
1281,9.99999999999999889e-01
1282,9.99999999999999889e-01
1283,9.99999999999999889e-01
1284,9.99999999999999889e-01
1285,9.99999999999999889e-01
1286,9.99999999999999889e-01
1287,9.99999999999999889e-01
1288,9.99999999999999889e-01
1289,9.99999999999999889e-01
1290,9.99999999999999889e-01
1291,9.99999999999999889e-01
1292,9.99999999999999889e-01
1293,9.99999999999999889e-01
1294,9.99999999999999889e-01
1295,9.99999999999999889e-01
1296,9.99999999999999889e-01
1297,9.99999999999999889e-01
1298,9.99999999999999889e-01
1299,9.99999999999999889e-01
1300,9.99999999999999889e-01
1301,9.99999999999999889e-01
1302,9.99999999999999889e-01
1303,9.99999999999999889e-01
1304,9.99999999999999889e-01
1305,9.99999999999999889e-01
1306,9.99999999999999889e-01
1307,9.99999999999999889e-01
1308,9.99999999999999889e-01
1309,9.99999999999999889e-01
1310,9.99999999999999889e-01
1311,9.99999999999999889e-01
1312,9.99999999999999889e-01
1313,9.99999999999999889e-01
1314,9.99999999999999889e-01
1315,9.99999999999999889e-01
1316,9.99999999999999889e-01
1317,9.99999999999999889e-01
1318,9.99999999999999889e-01
1319,9.99999999999999889e-01
1320,9.99999999999999889e-01
1321,9.99999999999999889e-01
1322,9.99999999999999889e-01
1323,9.99999999999999889e-01
1324,9.99999999999999889e-01
1325,-4.44089209850062616e-16
1326,1.00000000000000000e+00
1327,1.00000000000000000e+00
1328,1.00000000000000000e+00
1329,1.00000000000000000e+00
1330,1.00000000000000000e+00
1331,1.00000000000000000e+00
1332,1.00000000000000000e+00
1333,1.00000000000000000e+00
1334,1.00000000000000000e+00
1335,1.00000000000000000e+00
1336,1.00000000000000000e+00
1337,1.00000000000000000e+00
1338,1.00000000000000000e+00
1339,1.00000000000000000e+00
1340,1.00000000000000000e+00
1341,1.00000000000000000e+00
1342,-4.44089209850062616e-16
1343,-4.44089209850062616e-16
1344,-4.44089209850062616e-16
1345,-4.44089209850062616e-16
1346,-4.44089209850062616e-16
1347,-4.44089209850062616e-16
1348,-4.44089209850062616e-16
1349,-4.44089209850062616e-16
1350,-4.44089209850062616e-16
1351,-4.44089209850062616e-16
1352,-4.44089209850062616e-16
1353,-4.44089209850062616e-16
1354,-4.44089209850062616e-16
1355,-4.44089209850062616e-16
1356,-4.44089209850062616e-16
1357,-4.44089209850062616e-16
1358,-4.44089209850062616e-16
1359,-4.44089209850062616e-16
1360,-4.44089209850062616e-16
1361,-4.44089209850062616e-16
1362,-4.44089209850062616e-16
1363,-4.44089209850062616e-16
1364,-4.44089209850062616e-16
1365,-4.44089209850062616e-16
1366,-4.44089209850062616e-16
1367,-4.44089209850062616e-16
1368,-4.44089209850062616e-16
1369,-4.44089209850062616e-16
1370,1.00000000000000000e+00
1371,1.00000000000000000e+00
1372,1.00000000000000000e+00
1373,1.00000000000000000e+00
1374,1.00000000000000000e+00
1375,1.00000000000000000e+00
1376,1.00000000000000000e+00
1377,1.00000000000000000e+00
1378,-5.55111512312578270e-16
1379,-5.55111512312578270e-16
1380,-5.55111512312578270e-16
1381,-5.55111512312578270e-16
1382,-5.55111512312578270e-16
1383,-5.55111512312578270e-16
1384,-5.55111512312578270e-16
1385,-5.55111512312578270e-16
1386,-5.55111512312578270e-16
1387,-5.55111512312578270e-16
1388,-5.55111512312578270e-16
1389,-5.55111512312578270e-16
1390,-5.55111512312578270e-16
1391,-5.55111512312578270e-16
1392,-5.55111512312578270e-16
1393,-5.55111512312578270e-16
1394,-5.55111512312578270e-16
1395,-5.55111512312578270e-16
1396,-5.55111512312578270e-16
1397,-5.55111512312578270e-16
1398,-5.55111512312578270e-16
1399,-5.55111512312578270e-16
1400,-5.55111512312578270e-16
1401,-5.55111512312578270e-16
1402,-5.55111512312578270e-16
1403,-5.55111512312578270e-16
1404,-5.55111512312578270e-16
1405,-5.55111512312578270e-16
1406,-5.55111512312578270e-16
1407,-5.55111512312578270e-16
1408,-5.55111512312578270e-16
1409,-5.55111512312578270e-16
1410,-5.55111512312578270e-16
1411,-5.55111512312578270e-16
1412,-5.55111512312578270e-16
1413,-5.55111512312578270e-16
1414,-5.55111512312578270e-16
1415,-5.55111512312578270e-16
1416,-5.55111512312578270e-16
1417,-5.55111512312578270e-16
1418,-5.55111512312578270e-16
1419,-5.55111512312578270e-16
1420,-5.55111512312578270e-16
1421,-5.55111512312578270e-16
1422,-5.55111512312578270e-16
1423,-5.55111512312578270e-16
1424,-5.55111512312578270e-16
1425,-5.55111512312578270e-16
1426,-5.55111512312578270e-16
1427,-5.55111512312578270e-16
1428,-5.55111512312578270e-16
1429,-5.55111512312578270e-16
1430,-5.55111512312578270e-16
1431,-5.55111512312578270e-16
1432,-5.55111512312578270e-16
1433,-5.55111512312578270e-16
1434,9.99999999999999889e-01
1435,9.99999999999999889e-01
1436,9.99999999999999889e-01
1437,9.99999999999999889e-01
1438,9.99999999999999889e-01
1439,9.99999999999999889e-01
1440,9.99999999999999889e-01
1441,9.99999999999999889e-01
1442,9.99999999999999889e-01
1443,9.99999999999999889e-01
1444,9.99999999999999889e-01
1445,9.99999999999999889e-01
1446,9.99999999999999889e-01
1447,9.99999999999999889e-01
1448,9.99999999999999889e-01
1449,9.99999999999999889e-01
1450,9.99999999999999889e-01
1451,9.99999999999999889e-01
1452,9.99999999999999889e-01
1453,9.99999999999999889e-01
1454,9.99999999999999889e-01
1455,9.99999999999999889e-01
1456,9.99999999999999889e-01
1457,9.99999999999999889e-01
1458,9.99999999999999889e-01
1459,9.99999999999999889e-01
1460,9.99999999999999889e-01
1461,9.99999999999999889e-01
1462,9.99999999999999889e-01
1463,9.99999999999999889e-01
1464,9.99999999999999889e-01
1465,9.99999999999999889e-01
1466,9.99999999999999889e-01
1467,9.99999999999999889e-01
1468,9.99999999999999889e-01
1469,9.99999999999999889e-01
1470,9.99999999999999889e-01
1471,9.99999999999999889e-01
1472,9.99999999999999889e-01
1473,9.99999999999999889e-01
1474,9.99999999999999889e-01
1475,9.99999999999999889e-01
1476,9.99999999999999889e-01
1477,9.99999999999999889e-01
1478,9.99999999999999889e-01
1479,9.99999999999999889e-01
1480,9.99999999999999889e-01
1481,9.99999999999999889e-01
1482,9.99999999999999889e-01
1483,9.99999999999999889e-01
1484,9.99999999999999889e-01
1485,9.99999999999999889e-01
1486,9.99999999999999889e-01
1487,9.99999999999999889e-01
1488,9.99999999999999889e-01
1489,9.99999999999999889e-01
1490,1.00000000000000000e+00
1491,1.00000000000000000e+00
1492,1.00000000000000000e+00
1493,1.00000000000000000e+00
1494,1.00000000000000000e+00
1495,1.00000000000000000e+00
1496,1.00000000000000000e+00
1497,1.00000000000000000e+00
1498,-5.55111512312578270e-16
1499,-5.55111512312578270e-16
1500,-5.55111512312578270e-16
1501,-5.55111512312578270e-16
1502,-5.55111512312578270e-16
1503,-5.55111512312578270e-16
1504,-5.55111512312578270e-16
1505,-5.55111512312578270e-16
1506,-5.55111512312578270e-16
1507,-5.55111512312578270e-16
1508,-5.55111512312578270e-16
1509,-5.55111512312578270e-16
1510,-5.55111512312578270e-16
1511,-5.55111512312578270e-16
1512,-5.55111512312578270e-16
1513,-5.55111512312578270e-16
1514,-5.55111512312578270e-16
1515,-5.55111512312578270e-16
1516,-5.55111512312578270e-16
1517,-5.55111512312578270e-16
1518,-5.55111512312578270e-16
1519,-5.55111512312578270e-16
1520,-5.55111512312578270e-16
1521,-5.55111512312578270e-16
1522,-5.55111512312578270e-16
1523,-5.55111512312578270e-16
1524,-5.55111512312578270e-16
1525,-5.55111512312578270e-16
1526,-5.55111512312578270e-16
1527,-5.55111512312578270e-16
1528,-5.55111512312578270e-16
1529,-5.55111512312578270e-16
1530,-5.55111512312578270e-16
1531,-5.55111512312578270e-16
1532,-5.55111512312578270e-16
1533,-5.55111512312578270e-16
1534,-5.55111512312578270e-16
1535,-5.55111512312578270e-16
1536,-5.55111512312578270e-16
1537,-5.55111512312578270e-16
1538,-5.55111512312578270e-16
1539,-5.55111512312578270e-16
1540,-5.55111512312578270e-16
1541,-5.55111512312578270e-16
1542,-5.55111512312578270e-16
1543,-5.55111512312578270e-16
1544,-5.55111512312578270e-16
1545,-5.55111512312578270e-16
1546,-5.55111512312578270e-16
1547,-5.55111512312578270e-16
1548,-5.55111512312578270e-16
1549,-5.55111512312578270e-16
1550,-5.55111512312578270e-16
1551,-5.55111512312578270e-16
1552,-5.55111512312578270e-16
1553,-5.55111512312578270e-16
1554,9.99999999999999889e-01
1555,9.99999999999999889e-01
1556,9.99999999999999889e-01
1557,9.99999999999999889e-01
1558,9.99999999999999889e-01
1559,9.99999999999999889e-01
1560,9.99999999999999889e-01
1561,9.99999999999999889e-01
1562,9.99999999999999889e-01
1563,9.99999999999999889e-01
1564,9.99999999999999889e-01
1565,9.99999999999999889e-01
1566,9.99999999999999889e-01
1567,9.99999999999999889e-01
1568,9.99999999999999889e-01
1569,9.99999999999999889e-01
1570,9.99999999999999889e-01
1571,9.99999999999999889e-01
1572,9.99999999999999889e-01
1573,9.99999999999999889e-01
1574,9.99999999999999889e-01
1575,9.99999999999999889e-01
1576,9.99999999999999889e-01
1577,9.99999999999999889e-01
1578,9.99999999999999889e-01
1579,9.99999999999999889e-01
1580,9.99999999999999889e-01
1581,9.99999999999999889e-01
1582,9.99999999999999889e-01
1583,9.99999999999999889e-01
1584,9.99999999999999889e-01
1585,9.99999999999999889e-01
1586,9.99999999999999889e-01
1587,9.99999999999999889e-01
1588,9.99999999999999889e-01
1589,9.99999999999999889e-01
1590,9.99999999999999889e-01
1591,9.99999999999999889e-01
1592,9.99999999999999889e-01
1593,9.99999999999999889e-01
1594,9.99999999999999889e-01
1595,9.99999999999999889e-01
1596,9.99999999999999889e-01
1597,9.99999999999999889e-01
1598,9.99999999999999889e-01
1599,9.99999999999999889e-01
1600,9.99999999999999889e-01
1601,9.99999999999999889e-01
1602,9.99999999999999889e-01
1603,9.99999999999999889e-01
1604,9.99999999999999889e-01
1605,9.99999999999999889e-01
1606,9.99999999999999889e-01
1607,9.99999999999999889e-01
1608,9.99999999999999889e-01
1609,9.99999999999999889e-01
1610,-4.44089209850062616e-16
1611,-4.44089209850062616e-16
1612,-4.44089209850062616e-16
1613,-4.44089209850062616e-16
1614,-4.44089209850062616e-16
1615,-4.44089209850062616e-16
1616,-4.44089209850062616e-16
1617,-4.44089209850062616e-16
1618,-4.44089209850062616e-16
1619,-4.44089209850062616e-16
1620,-4.44089209850062616e-16
1621,-4.44089209850062616e-16
1622,-4.44089209850062616e-16
1623,-4.44089209850062616e-16
1624,-4.44089209850062616e-16
1625,-4.44089209850062616e-16
1626,-4.44089209850062616e-16
1627,-4.44089209850062616e-16
1628,-4.44089209850062616e-16
1629,-4.44089209850062616e-16
1630,-4.44089209850062616e-16
1631,-4.44089209850062616e-16
1632,-4.44089209850062616e-16
1633,-4.44089209850062616e-16
1634,-4.44089209850062616e-16
1635,-4.44089209850062616e-16
1636,-4.44089209850062616e-16
1637,-4.44089209850062616e-16
1638,9.99999999999999889e-01
1639,9.99999999999999889e-01
1640,9.99999999999999889e-01
1641,9.99999999999999889e-01
1642,9.99999999999999889e-01
1643,9.99999999999999889e-01
1644,9.99999999999999889e-01
1645,9.99999999999999889e-01
1646,9.99999999999999889e-01
1647,9.99999999999999889e-01
1648,9.99999999999999889e-01
1649,9.99999999999999889e-01
1650,9.99999999999999889e-01
1651,9.99999999999999889e-01
1652,9.99999999999999889e-01
1653,9.99999999999999889e-01
1654,9.99999999999999889e-01
1655,9.99999999999999889e-01
1656,9.99999999999999889e-01
1657,9.99999999999999889e-01
1658,9.99999999999999889e-01
1659,9.99999999999999889e-01
1660,9.99999999999999889e-01
1661,9.99999999999999889e-01
1662,9.99999999999999889e-01
1663,9.99999999999999889e-01
1664,9.99999999999999889e-01
1665,9.99999999999999889e-01
1666,9.99999999999999889e-01
1667,9.99999999999999889e-01
1668,9.99999999999999889e-01
1669,9.99999999999999889e-01
1670,9.99999999999999889e-01
1671,9.99999999999999889e-01
1672,9.99999999999999889e-01
1673,9.99999999999999889e-01
1674,9.99999999999999889e-01
1675,9.99999999999999889e-01
1676,9.99999999999999889e-01
1677,9.99999999999999889e-01
1678,9.99999999999999889e-01
1679,9.99999999999999889e-01
1680,9.99999999999999889e-01
1681,9.99999999999999889e-01
1682,9.99999999999999889e-01
1683,9.99999999999999889e-01
1684,9.99999999999999889e-01
1685,9.99999999999999889e-01
1686,9.99999999999999889e-01
1687,9.99999999999999889e-01
1688,9.99999999999999889e-01
1689,9.99999999999999889e-01
1690,9.99999999999999889e-01
1691,9.99999999999999889e-01
1692,9.99999999999999889e-01
1693,9.99999999999999889e-01
1694,9.99999999999999889e-01
1695,9.99999999999999889e-01
1696,9.99999999999999889e-01
1697,9.99999999999999889e-01
1698,9.99999999999999889e-01
1699,9.99999999999999889e-01
1700,9.99999999999999889e-01
1701,9.99999999999999889e-01
1702,9.99999999999999889e-01
1703,9.99999999999999889e-01
1704,9.99999999999999889e-01
1705,9.99999999999999889e-01
1706,9.99999999999999889e-01
1707,9.99999999999999889e-01
1708,9.99999999999999889e-01
1709,9.99999999999999889e-01
1710,9.99999999999999889e-01
1711,9.99999999999999889e-01
1712,9.99999999999999889e-01
1713,9.99999999999999889e-01
1714,9.99999999999999889e-01
1715,9.99999999999999889e-01
1716,9.99999999999999889e-01
1717,9.99999999999999889e-01
1718,9.99999999999999889e-01
1719,9.99999999999999889e-01
1720,9.99999999999999889e-01
1721,9.99999999999999889e-01
1722,9.99999999999999889e-01
1723,9.99999999999999889e-01
1724,9.99999999999999889e-01
1725,9.99999999999999889e-01
1726,9.99999999999999889e-01
1727,9.99999999999999889e-01
1728,9.99999999999999889e-01
1729,9.99999999999999889e-01
1730,9.99999999999999889e-01
1731,9.99999999999999889e-01
1732,9.99999999999999889e-01
1733,9.99999999999999889e-01
1734,9.99999999999999889e-01
1735,9.99999999999999889e-01
1736,9.99999999999999889e-01
1737,9.99999999999999889e-01
1738,9.99999999999999889e-01
1739,9.99999999999999889e-01
1740,9.99999999999999889e-01
1741,9.99999999999999889e-01
1742,9.99999999999999889e-01
1743,9.99999999999999889e-01
1744,9.99999999999999889e-01
1745,9.99999999999999889e-01
1746,9.99999999999999889e-01
1747,9.99999999999999889e-01
1748,9.99999999999999889e-01
1749,9.99999999999999889e-01
1750,-2.22044604925031308e-16
1751,-2.22044604925031308e-16
1752,-2.22044604925031308e-16
1753,-2.22044604925031308e-16
1754,-2.22044604925031308e-16
1755,-2.22044604925031308e-16
1756,-2.22044604925031308e-16
1757,-2.22044604925031308e-16
1758,-2.22044604925031308e-16
1759,-2.22044604925031308e-16
1760,-2.22044604925031308e-16
1761,-2.22044604925031308e-16
1762,-2.22044604925031308e-16
1763,-2.22044604925031308e-16
1764,-2.22044604925031308e-16
1765,-2.22044604925031308e-16
1766,-2.22044604925031308e-16
1767,-2.22044604925031308e-16
1768,-2.22044604925031308e-16
1769,-2.22044604925031308e-16
1770,-2.22044604925031308e-16
1771,-2.22044604925031308e-16
1772,-2.22044604925031308e-16
1773,-2.22044604925031308e-16
1774,-2.22044604925031308e-16
1775,-2.22044604925031308e-16
1776,-2.22044604925031308e-16
1777,-2.22044604925031308e-16
1778,-2.22044604925031308e-16
1779,-2.22044604925031308e-16
1780,-2.22044604925031308e-16
1781,-2.22044604925031308e-16
1782,-2.22044604925031308e-16
1783,-2.22044604925031308e-16
1784,-2.22044604925031308e-16
1785,-2.22044604925031308e-16
1786,-2.22044604925031308e-16
1787,-2.22044604925031308e-16
1788,-2.22044604925031308e-16
1789,-2.22044604925031308e-16
1790,-2.22044604925031308e-16
1791,-2.22044604925031308e-16
1792,-2.22044604925031308e-16
1793,-2.22044604925031308e-16
1794,-2.22044604925031308e-16
1795,-2.22044604925031308e-16
1796,-2.22044604925031308e-16
1797,-2.22044604925031308e-16
1798,-2.22044604925031308e-16
1799,-2.22044604925031308e-16
1800,-2.22044604925031308e-16
1801,-2.22044604925031308e-16
1802,-2.22044604925031308e-16
1803,-2.22044604925031308e-16
1804,-2.22044604925031308e-16
1805,-2.22044604925031308e-16
1806,-2.22044604925031308e-16
1807,-2.22044604925031308e-16
1808,-2.22044604925031308e-16
1809,-2.22044604925031308e-16
1810,-2.22044604925031308e-16
1811,-2.22044604925031308e-16
1812,-2.22044604925031308e-16
1813,-2.22044604925031308e-16
1814,-2.22044604925031308e-16
1815,-2.22044604925031308e-16
1816,-2.22044604925031308e-16
1817,-2.22044604925031308e-16
1818,-2.22044604925031308e-16
1819,-2.22044604925031308e-16
